"","X","Y","month","day","FFMC","DMC","DC","ISI","temp","RH","wind","rain","area"
"383",8,6,"aug","wed",0.969418960244648,0.785583607757044,0.831019387116948,0.895833333333333,0.824742268041237,0.186666666666667,0.164705882352941,0,2.42074368738204
"384",9,6,"aug","thu",0.859327217125382,0.897914379802415,0.910819262038774,0.286458333333333,0.560137457044674,0.573333333333333,0.270588235294118,0,6.54751861394834
"385",8,4,"aug","sat",0.859327217125382,0.990852542993048,0.99249530956848,0.359375,0.587628865979382,0.386666666666667,0.482352941176471,0,3.48998567332303
"386",2,4,"aug","sun",0.859327217125382,0.652396633735821,0.734709193245779,0.354166666666667,0.573883161512028,0.466666666666667,0.211764705882353,0,4
"387",3,4,"sep","sun",0.825688073394495,0.342846688620564,0.906691682301438,0.552083333333333,0.563573883161512,0.533333333333333,0.588235294117647,0,4.95883050728697
"389",6,4,"aug","fri",0.957186544342507,0.819612147822905,0.851907442151345,0.583333333333333,0.656357388316151,0.253333333333333,0.317647058823529,0,5.36097006147208
"391",7,4,"feb","mon",0.648318042813456,0.0237833882180754,0.0409005628517824,0.171875,0.11340206185567,0.746666666666667,0.694117647058824,0,3.1559467676119
"392",8,6,"sep","fri",0.844036697247706,0.323088181485547,0.891181988742964,0.333333333333333,0.567010309278351,0.413333333333333,0.270588235294118,0,5.49363267792815
"393",1,3,"sep","sun",0.840978593272171,1,1,0.328125,0.608247422680412,0.373333333333333,0.423529411764706,0,8.41189633792524
"396",4,5,"feb","sun",0.657492354740061,0.021953896816685,0.0391494684177611,0.140625,0.202749140893471,0.626666666666667,0.164705882352941,0,7.19583212700241
"397",4,3,"sep","sun",0.825688073394495,0.342846688620564,0.906691682301438,0.552083333333333,0.556701030927835,0.533333333333333,0.529411764705882,0,1.90787840283389
"398",5,6,"aug","sun",0.859327217125382,0.652396633735821,0.734709193245779,0.354166666666667,0.690721649484536,0.24,0.376470588235294,0,1.90525588832577
"401",9,5,"jun","wed",0.91131498470948,0.170142700329308,0.340337711069418,0.6875,0.81786941580756,0.253333333333333,0.482352941176471,0,2.85657137141714
"402",3,4,"sep","thu",0.844036697247706,0.311745334796926,0.88317698561601,0.390625,0.639175257731959,0.413333333333333,0.423529411764706,0,2.2248595461287
"405",2,4,"sep","wed",0.746177370030581,0.299304793267472,0.874921826141338,0.151041666666667,0.604810996563574,0.253333333333333,0.211764705882353,0,2.4576411454889
"413",9,4,"jul","mon",0.880733944954128,0.326015367727772,0.520950594121326,0.46875,0.639175257731959,0.16,0.482352941176471,0,1.27671453348037
"417",6,3,"jul","tue",0.892966360856269,0.589462129527991,0.688180112570356,0.421875,0.759450171821306,0.32,0.317647058823529,0,2.64952825989835
"419",2,4,"aug","sun",0.871559633027523,0.732528357116721,0.799124452782989,0.380208333333333,0.711340206185567,0.36,0.588235294117647,0,1.56204993518133
"420",2,5,"aug","sun",0.859327217125382,0.652396633735821,0.734709193245779,0.354166666666667,0.707903780068729,0.28,0.423529411764706,0,1.7464249196573
"421",8,8,"aug","wed",0.862385321100917,0.689352360043908,0.763352095059412,0.364583333333333,0.756013745704467,0.28,0.482352941176471,0,13.6293800299207
"423",8,6,"jul","sun",0.776758409785933,0.951701427003293,0.963477173233271,0.229166666666667,0.862542955326461,0.16,0.376470588235294,0,2.50998007960223
"424",1,3,"sep","sat",0.847094801223242,0.334065129893889,0.89906191369606,0.395833333333333,0.621993127147766,0.44,0.423529411764706,0,0.848528137423857
"425",8,6,"aug","sat",0.923547400611621,0.834613977314307,0.862414008755472,0.395833333333333,0.780068728522337,0.213333333333333,0.376470588235294,0,2.22710574513201
"428",2,4,"aug","mon",0.874617737003058,0.746432491767289,0.809255784865541,0.385416666666667,0.814432989690722,0.24,0.211764705882353,0,1.53297097167559
"430",3,4,"aug","sun",0.859327217125382,0.652396633735821,0.734709193245779,0.354166666666667,0.701030927835052,0.386666666666667,0.423529411764706,0,1.78885438199983
"432",1,3,"aug","sat",0.874617737003058,0.640321990486645,0.725078173858662,0.458333333333333,0.656357388316151,0.333333333333333,0.423529411764706,0,2.5219040425837
"434",2,4,"aug","sun",0.920489296636085,0.84924990852543,0.872420262664165,0.484375,0.573883161512028,0.68,0.529411764705882,0,3.91663120551323
"437",8,6,"aug","mon",0.874617737003058,0.746432491767289,0.809255784865541,0.385416666666667,0.776632302405498,0.266666666666667,0.105882352941176,0,0.734846922834953
"439",2,5,"aug","sat",0.923547400611621,0.834613977314307,0.862414008755472,0.395833333333333,0.666666666666667,0.506666666666667,0.423529411764706,0,2.53574446662119
"440",1,3,"sep","fri",0.844036697247706,0.323088181485547,0.891181988742964,0.333333333333333,0.512027491408935,0.413333333333333,0.211764705882353,0,0.574456264653803
"442",8,6,"aug","mon",0.874617737003058,0.746432491767289,0.809255784865541,0.385416666666667,0.731958762886598,0.186666666666667,0.164705882352941,0,1.10905365064094
"443",6,5,"apr","mon",0.746177370030581,0.0801317233809001,0.0200125078173859,0.151041666666667,0.230240549828179,0.653333333333333,0.317647058823529,0,1.83030052177231
"451",4,5,"aug","wed",0.969418960244648,0.785583607757044,0.831019387116948,0.895833333333333,0.65979381443299,0.453333333333333,0.588235294117647,0,2.53574446662119
"452",1,4,"aug","fri",0.825688073394495,0.709110867178924,0.780863039399625,0.807291666666667,0.261168384879725,0.973333333333333,0.529411764705882,0,3.11608729017658
"458",1,4,"aug","wed",0.862385321100917,0.689352360043908,0.763352095059412,0.364583333333333,0.539518900343643,0.466666666666667,0.423529411764706,0,9.09670269933013
"459",8,6,"aug","sat",0.923547400611621,0.834613977314307,0.862414008755472,0.395833333333333,0.505154639175258,0.653333333333333,0.529411764705882,0,1.82208671582886
"460",7,4,"aug","sat",0.859327217125382,0.990852542993048,0.99249530956848,0.359375,0.388316151202749,0.76,0.894117647058823,0,1.39283882771841
"463",1,4,"sep","sun",0.840978593272171,1,1,0.328125,0.353951890034364,0.813333333333333,0.847058823529412,0,1.92613602842582
"467",6,5,"mar","mon",0.724770642201835,0.044273691913648,0.0141338336460288,0.328125,0.206185567010309,0.4,0.635294117647059,0,1.7832554500127
"468",3,4,"mar","wed",0.81651376146789,0.0567142334431028,0.0193871169480926,0.338541666666667,0.240549828178694,0.346666666666667,0.588235294117647,0,2.35584379787795
"469",6,5,"mar","thu",0.850152905198777,0.0643980973289426,0.0223889931207004,0.401041666666667,0.312714776632302,0.16,0.376470588235294,0,2.57099202643649
"472",4,3,"may","fri",0.798165137614679,0.0819612147822905,0.0601626016260163,0.255208333333333,0.474226804123711,0.333333333333333,0.423529411764706,0,6.20322496770833
"473",8,3,"jun","mon",0.755351681957187,0.341017197219173,0.254409005628518,0.203125,0.347079037800687,0.853333333333333,0.423529411764706,0,1.39283882771841
"474",9,4,"jun","sat",0.825688073394495,0.212586900841566,0.283927454659162,0.447916666666667,0.697594501718213,0.466666666666667,0.317647058823529,0,8.38570211729465
"475",4,3,"jun","thu",0.902140672782875,0.368825466520307,0.364102564102564,0.520833333333333,0.762886597938144,0.266666666666667,0.270588235294118,0,3.17490157327751
"477",4,3,"jul","thu",0.91743119266055,0.301134284668862,0.462038774233896,0.473958333333333,0.790378006872852,0.173333333333333,0.105882352941176,0,1.32664991614216
"478",4,3,"jul","sun",0.923547400611621,0.359678009513355,0.497560975609756,0.723958333333333,0.752577319587629,0.4,0.423529411764706,0,2.71293199325011
"479",7,4,"jul","sun",0.923547400611621,0.359678009513355,0.497560975609756,0.723958333333333,0.481099656357388,0.893333333333333,0.482352941176471,0,1.48660687473185
"480",7,4,"jul","mon",0.785932721712538,0.369191364800585,0.507817385866166,0.291666666666667,0.632302405498282,0.56,0.529411764705882,0,16.689218076351
"481",9,9,"jul","thu",0.908256880733945,0.407610684229784,0.668417761100688,0.453125,0.893470790378007,0.133333333333333,0.482352941176471,0,1.6583123951777
"483",3,4,"aug","sun",0.960244648318043,0.465788510793999,0.702313946216385,0.692708333333333,0.65979381443299,0.333333333333333,0.635294117647059,0,1.13578166916005
"485",2,5,"aug","sun",0.960244648318043,0.465788510793999,0.702313946216385,0.692708333333333,0.993127147766323,0.133333333333333,0.423529411764706,0,5.14101157361078
"487",5,4,"aug","tue",0.966360856269113,0.506037321624588,0.725703564727955,0.880208333333333,0.683848797250859,0.373333333333333,0.694117647058824,0,1.4142135623731
"488",5,4,"aug","tue",0.966360856269113,0.506037321624588,0.725703564727955,0.880208333333333,0.762886597938144,0.253333333333333,0.376470588235294,0,4.04969134626332
"489",4,4,"aug","tue",0.966360856269113,0.506037321624588,0.725703564727955,0.880208333333333,0.52233676975945,0.746666666666667,0.847058823529412,0,6.83373982530795
"494",1,3,"aug","fri",0.990825688073395,0.567142334431028,0.760475297060663,0.546875,0.800687285223368,0.186666666666667,0.482352941176471,0,6.58179306876173
"495",6,6,"aug","sat",0.99388379204893,0.589096231247713,0.772232645403377,0.6875,0.914089347079038,0.2,0.529411764705882,0,2.93087017795057
"497",4,5,"aug","mon",1,0.631174533479693,0.795747342088805,0.833333333333333,0.975945017182131,0.146666666666667,0.317647058823529,0,1.66433169770932
"498",3,4,"aug","tue",0.996941896024465,0.651664837175265,0.80750469043152,0.703125,0.965635738831615,0.16,0.211764705882353,0,3.8314488121336
"499",6,5,"aug","tue",0.996941896024465,0.651664837175265,0.80750469043152,0.703125,1,0.146666666666667,0.270588235294118,0,6.36710295189264
"500",7,5,"aug","tue",0.996941896024465,0.651664837175265,0.80750469043152,0.703125,0.793814432989691,0.64,0.529411764705882,1,3.28937684067971
"504",2,4,"aug","wed",0.948012232415902,0.499085254299305,0.82989368355222,1,0.859106529209622,0.2,0.529411764705882,0,1.39642400437689
"505",4,3,"aug","wed",0.948012232415902,0.499085254299305,0.82989368355222,1,0.848797250859107,0.186666666666667,0.529411764705882,0,7.0420167565833
"506",1,2,"aug","thu",0.840978593272171,0.586169045005488,0.89906191369606,0.484375,0.77319587628866,0.266666666666667,0.164705882352941,0,2.40831891575846
"510",5,4,"aug","fri",0.840978593272171,0.599707281375778,0.90931832395247,0.328125,0.580756013745705,0.746666666666667,0.847058823529412,0.21875,1.47309198626562
"511",6,5,"aug","fri",0.840978593272171,0.599707281375778,0.90931832395247,0.328125,0.481099656357388,0.626666666666667,0.588235294117647,0,0.6557438524302
"513",4,3,"aug","sun",0.553516819571865,0.19648737650933,0.800500312695435,0.0572916666666667,0.810996563573883,0.226666666666667,0.270588235294118,0,2.5377155080899
"514",2,4,"aug","sun",0.553516819571865,0.19648737650933,0.800500312695435,0.0572916666666667,0.608247422680412,0.746666666666667,0.635294117647059,0,7.36817480791546
"515",7,4,"aug","sun",0.553516819571865,0.19648737650933,0.800500312695435,0.0572916666666667,0.584192439862543,0.733333333333333,0.741176470588235,0,3.34065861769801
